Gender	PrimaryInterest	Hobby	IncomeLevel	NearSchool	WorkingStudent	InternetAccess	MotherEducation	FatherEducation	TrackStrand	GwaRange	StudyHours	SchoolType	Extracurricular	FavoriteSubject	AcademicAwards	Openness1	Openness2	Conscientiousness1	Conscientiousness2	SelfEfficacy1	SelfEfficacy2	ChosenMajor
Female	Social Sciences / Psychology	Writing / Reading	Low income (₱10,957 - ₱21,914 per month)	No	No	Average/intermittent access	College Graduate	College Graduate	HUMSS	80 - 84	3-5 hours	Private	Sports	Social Science	No	5	3	4	4	5	3	Bachelor of Arts in Political Science
Female	Education / Teaching	Social activities / Volunteering	Upper-middle income (₱76,667 - ₱131,484 per month)	No	No	Limited access	High School	College Undergraduate	STEM	85 - 89	6-10 hours	Public	Academic Clubs	Science	No	5	5	3	3	5	4	Bachelor of Secondary Education major in Science
Female	Business / Finance	Social activities / Volunteering	Upper-middle income (₱76,667 - ₱131,484 per month)	No	Yes	Average/intermittent access	College Undergraduate	High School	ABM	90 - 94	3-5 hours	Technical / Vocational High School	Academic Clubs	English / Communication	Yes	5	4	4	4	5	5	Bachelor of Science in Business Administration major in Marketing Management
Female	Social Sciences / Psychology	Writing / Reading	Upper income (₱131,484 - ₱219,140 per month)	No	No	Strong and consistent access	Post-Graduate	High School	HUMSS	95 - 100	Less than 3 hours	Public	Academic Clubs	Social Science	Yes	3	4	5	4	4	4	Bachelor of Science in Social Work
Female	Business / Finance	Entrepreneurship	Upper-middle income (₱76,667 - ₱131,484 per month)	Yes	Yes	Strong and consistent access	College Graduate	College Graduate	ABM	95 - 100	6-10 hours	Public	Volunteer Work	Business / Accounting	Yes	4	5	5	5	5	5	Bachelor of Science in Accountancy
Female	Education / Teaching	Social activities / Volunteering	Lower-middle income (₱21,914 - ₱43,828 per month)	Yes	No	Average/intermittent access	College Graduate	College Undergraduate	STEM	95 - 100	11-15 hours	Science High School	Academic Clubs	Mathematics	Yes	3	5	4	5	4	4	Bachelor of Secondary Education major in Science
Male	Undecided	Sports	Lower-middle income (₱21,914 - ₱43,828 per month)	No	No	Strong and consistent access	College Undergraduate	High School	HUMSS	Below 75	6-10 hours	Science High School	Leadership / Student Government	Social Science	No	4	3	1	3	3	1	Bachelor of Science in Criminology
Male	Education / Teaching	Social activities / Volunteering	Poor (Below ₱10,957 per month)	Yes	No	Strong and consistent access	College Graduate	College Graduate	HUMSS	90 - 94	6-10 hours	Private	Volunteer Work	English / Communication	No	4	3	4	5	4	5	Bachelor of Secondary Education major in Social Studies
Male	Undecided	Sports	Low income (₱10,957 - ₱21,914 per month)	Yes	No	No access	Elementary	Post-Graduate	HUMSS	80 - 84	3-5 hours	Private	Volunteer Work	Undecided	No	3	4	2	3	2	3	Bachelor of Science in Criminology
Female	Education / Teaching	Writing / Reading	Middle income (₱43,828 - ₱76,667 per month)	No	No	Average/intermittent access	High School	High School	HUMSS	85 - 89	6-10 hours	Technical / Vocational High School	Sports	Social Science	No	5	5	5	5	5	4	Bachelor of Elementary Education
Male	Social Sciences / Psychology	Social activities / Volunteering	Lower-middle income (₱21,914 - ₱43,828 per month)	No	No	Average/intermittent access	Post-Graduate	College Graduate	HUMSS	90 - 94	3-5 hours	Private	Academic Clubs	English / Communication	No	5	3	4	5	4	5	Bachelor of Arts in Psychology
Male	Education / Teaching	Writing / Reading	Poor (Below ₱10,957 per month)	Yes	No	Average/intermittent access	Post-Graduate	Not sure	HUMSS	80 - 84	6-10 hours	Science High School	Volunteer Work	Science	Yes	3	3	4	5	3	5	Bachelor of Secondary Education major in Mathematics
Male	Education / Teaching	Writing / Reading	Middle income (₱43,828 - ₱76,667 per month)	Yes	Yes	Strong and consistent access	College Undergraduate	College Undergraduate	HUMSS	90 - 94	Less than 3 hours	Public	Volunteer Work	Social Science	Yes	3	5	4	5	4	4	Bachelor of Secondary Education major in Social Studies
Female	Engineering	Coding / Programming	Middle income (₱43,828 - ₱76,667 per month)	Yes	No	Strong and consistent access	College Undergraduate	College Undergraduate	STEM	95 - 100	11-15 hours	Science High School	Leadership / Student Government	Mathematics	Yes	3	3	5	5	5	5	Bachelor of Science in Computer Engineering
Male	Technology / Computing	Gaming	Low income (₱10,957 - ₱21,914 per month)	Yes	No	Limited access	College Graduate	College Graduate	TVL - ICT	90 - 94	11-15 hours	Technical / Vocational High School	Academic Clubs	Mathematics	Yes	3	3	5	5	4	5	Bachelor of Science in Information Technology
Male	Undecided	Gaming	Upper income (₱131,484 - ₱219,140 per month)	Yes	Yes	Strong and consistent access	Elementary	College Undergraduate	TVL - Home Economics	85 - 89	6-10 hours	Public	None	Social Science	No	4	4	4	2	4	3	Bachelor of Science in Hospitality Management
Female	Engineering	Coding / Programming	Lower-middle income (₱21,914 - ₱43,828 per month)	No	No	Limited access	College Graduate	College Graduate	STEM	95 - 100	6-10 hours	Private	Leadership / Student Government	Mathematics	Yes	5	3	5	5	5	5	Bachelor of Science in Civil Engineering
Female	Education / Teaching	Social activities / Volunteering	Middle income (₱43,828 - ₱76,667 per month)	No	No	Strong and consistent access	College Graduate	High School	HUMSS	85 - 89	11-15 hours	Technical / Vocational High School	Arts / Music	English / Communication	No	5	5	3	4	4	5	Bachelor of Secondary Education major in English
Male	Technology / Computing	Coding / Programming	Lower-middle income (₱21,914 - ₱43,828 per month)	No	No	Strong and consistent access	High School	Post-Graduate	STEM	95 - 100	11-15 hours	Private	None	ICT / Computer Studies	No	5	4	5	5	4	4	Bachelor of Science in Information Technology
Male	Undecided	Social activities / Volunteering	Lower-middle income (₱21,914 - ₱43,828 per month)	No	No	Strong and consistent access	College Graduate	College Graduate	ABM	85 - 89	None	Technical / Vocational High School	Competitions	Undecided	No	4	2	4	3	4	3	Bachelor of Science in Hospitality Management
Male	Education / Teaching	Writing / Reading	Upper-middle income (₱76,667 - ₱131,484 per month)	Yes	No	Strong and consistent access	High School	College Undergraduate	STEM	90 - 94	6-10 hours	Science High School	None	Mathematics	No	5	5	4	5	5	4	Bachelor of Secondary Education major in Mathematics
Female	Undecided	Gaming	Rich (Above ₱219,140 per month)	No	No	Strong and consistent access	High School	College Graduate	ABM	Below 75	3-5 hours	Public	Sports	Social Science	No	4	4	2	2	1	1	Bachelor of Science in Real Estate Management
Female	Engineering	Gaming	Lower-middle income (₱21,914 - ₱43,828 per month)	No	No	Limited access	High School	College Graduate	STEM	95 - 100	6-10 hours	Science High School	Competitions	Mathematics	No	5	3	5	5	5	5	Bachelor of Science in Electrical Engineering
Male	Undecided	Social activities / Volunteering	Poor (Below ₱10,957 per month)	No	Yes	Average/intermittent access	College Graduate	Post-Graduate	GAS	Below 75	3-5 hours	Public	Sports	Undecided	No	3	2	1	1	1	3	Bachelor of Science in Customs Administration
Male	Business / Finance	Writing / Reading	Upper income (₱131,484 - ₱219,140 per month)	Yes	No	Strong and consistent access	Not sure	Not sure	ABM	90 - 94	Less than 3 hours	Technical / Vocational High School	Sports	Business / Accounting	No	2	4	5	4	4	5	Bachelor of Science in Business Administration major in Financial Management
Male	Social Sciences / Psychology	Social activities / Volunteering	Lower-middle income (₱21,914 - ₱43,828 per month)	No	Yes	Strong and consistent access	College Undergraduate	Post-Graduate	HUMSS	Below 75	Less than 3 hours	Science High School	Competitions	Social Science	No	5	5	1	2	1	1	Bachelor of Arts in Psychology
Male	Education / Teaching	Writing / Reading	Lower-middle income (₱21,914 - ₱43,828 per month)	Yes	No	No access	Post-Graduate	College Graduate	HUMSS	90 - 94	6-10 hours	Technical / Vocational High School	Leadership / Student Government	English / Communication	No	4	4	4	4	4	5	Bachelor of Secondary Education major in Social Studies
Male	Undecided	Gaming	Lower-middle income (₱21,914 - ₱43,828 per month)	No	Yes	Average/intermittent access	College Graduate	High School	TVL - SMAW	80 - 84	6-10 hours	Private	Volunteer Work	Social Science	No	2	4	4	3	2	2	Bachelor of Science in Criminology
Female	Social Sciences / Psychology	Social activities / Volunteering	Lower-middle income (₱21,914 - ₱43,828 per month)	No	No	Strong and consistent access	College Graduate	College Undergraduate	HUMSS	85 - 89	6-10 hours	Public	None	Social Science	No	3	3	5	4	4	5	Bachelor of Arts in Political Science
Male	Engineering	Coding / Programming	Middle income (₱43,828 - ₱76,667 per month)	No	No	Average/intermittent access	High School	College Undergraduate	STEM	90 - 94	More than 15 hours	Public	Competitions	Mathematics	Yes	4	5	5	5	5	5	Bachelor of Science in Electrical Engineering
Female	Education / Teaching	Social activities / Volunteering	Upper-middle income (₱76,667 - ₱131,484 per month)	No	No	Strong and consistent access	High School	Post-Graduate	HUMSS	95 - 100	6-10 hours	Technical / Vocational High School	Sports	Social Science	Yes	5	3	4	4	4	5	Bachelor of Secondary Education major in Social Studies
Female	Business / Finance	Entrepreneurship	Middle income (₱43,828 - ₱76,667 per month)	No	No	Limited access	College Graduate	College Graduate	ABM	95 - 100	Less than 3 hours	Technical / Vocational High School	Sports	Mathematics	Yes	4	3	5	4	4	5	Bachelor of Science in Business Administration major in Financial Management
Male	Engineering	Gaming	Lower-middle income (₱21,914 - ₱43,828 per month)	No	Yes	Strong and consistent access	College Graduate	High School	STEM	80 - 84	3-5 hours	Private	Leadership / Student Government	Mathematics	No	4	3	5	5	4	5	Bachelor of Science in Computer Engineering
Female	Education / Teaching	Social activities / Volunteering	Middle income (₱43,828 - ₱76,667 per month)	Yes	No	Average/intermittent access	College Graduate	College Undergraduate	HUMSS	80 - 84	3-5 hours	Private	Arts / Music	Social Science	No	3	5	5	3	5	4	Bachelor of Secondary Education major in Filipino
Female	Social Sciences / Psychology	Writing / Reading	Lower-middle income (₱21,914 - ₱43,828 per month)	Yes	Yes	Limited access	College Graduate	Elementary	HUMSS	75 - 79	Less than 3 hours	Technical / Vocational High School	Volunteer Work	Social Science	No	3	5	2	3	3	4	Bachelor of Science in Social Work
Female	Technology / Computing	Coding / Programming	Low income (₱10,957 - ₱21,914 per month)	Yes	Yes	Strong and consistent access	College Undergraduate	College Graduate	STEM	80 - 84	6-10 hours	Private	Sports	ICT / Computer Studies	No	3	5	4	4	3	5	Bachelor of Science in Information Technology
Male	Education / Teaching	Social activities / Volunteering	Middle income (₱43,828 - ₱76,667 per month)	No	Yes	Strong and consistent access	Elementary	High School	HUMSS	75 - 79	3-5 hours	Technical / Vocational High School	Leadership / Student Government	Mathematics	No	3	3	1	1	3	4	Bachelor of Secondary Education major in Mathematics
Female	Engineering	Coding / Programming	Upper-middle income (₱76,667 - ₱131,484 per month)	Yes	No	Strong and consistent access	College Undergraduate	College Undergraduate	TVL - ICT	95 - 100	3-5 hours	Public	Academic Clubs	Science	Yes	3	3	5	5	5	5	Bachelor of Science in Computer Engineering
Female	Education / Teaching	Social activities / Volunteering	Rich (Above ₱219,140 per month)	No	No	Average/intermittent access	College Undergraduate	Post-Graduate	HUMSS	85 - 89	6-10 hours	Technical / Vocational High School	Leadership / Student Government	Social Science	Yes	3	5	3	3	5	5	Bachelor of Secondary Education major in Social Studies
Female	Undecided	Music	Low income (₱10,957 - ₱21,914 per month)	No	Yes	Average/intermittent access	Elementary	College Undergraduate	TVL - Home Economics	85 - 89	Less than 3 hours	Public	Competitions	Undecided	Yes	2	3	3	2	3	4	Bachelor of Science in Hospitality Management
Male	Business / Finance	Entrepreneurship	Low income (₱10,957 - ₱21,914 per month)	No	No	Average/intermittent access	Post-Graduate	High School	ABM	80 - 84	Less than 3 hours	Private	Sports	Business / Accounting	Yes	5	4	3	3	5	3	Bachelor of Science in Business Administration major in Financial Management
Female	Education / Teaching	Social activities / Volunteering	Low income (₱10,957 - ₱21,914 per month)	No	No	Strong and consistent access	College Undergraduate	College Graduate	HUMSS	85 - 89	3-5 hours	Science High School	Academic Clubs	Social Science	No	5	5	5	4	3	3	Bachelor of Elementary Education
Female	Engineering	Gaming	Middle income (₱43,828 - ₱76,667 per month)	No	No	Strong and consistent access	College Graduate	College Undergraduate	STEM	85 - 89	11-15 hours	Private	Volunteer Work	Mathematics	Yes	4	3	4	5	5	4	Bachelor of Science in Mechanical Engineering
Female	Education / Teaching	Social activities / Volunteering	Lower-middle income (₱21,914 - ₱43,828 per month)	No	No	Average/intermittent access	College Undergraduate	Not sure	HUMSS	85 - 89	None	Technical / Vocational High School	Competitions	English / Communication	No	4	3	5	4	3	5	Bachelor of Secondary Education major in Social Studies
Male	Undecided	Gaming	Lower-middle income (₱21,914 - ₱43,828 per month)	Yes	No	Strong and consistent access	High School	High School	GAS	80 - 84	6-10 hours	Technical / Vocational High School	Volunteer Work	Business / Accounting	No	2	3	2	4	2	3	Bachelor of Science in Real Estate Management
Male	Education / Teaching	Writing / Reading	Low income (₱10,957 - ₱21,914 per month)	Yes	Yes	Average/intermittent access	College Graduate	College Graduate	HUMSS	95 - 100	Less than 3 hours	Technical / Vocational High School	Volunteer Work	Social Science	Yes	3	5	5	5	4	5	Bachelor of Secondary Education major in English
Female	Business / Finance	Social activities / Volunteering	Upper income (₱131,484 - ₱219,140 per month)	No	No	Average/intermittent access	College Undergraduate	High School	ABM	85 - 89	3-5 hours	Technical / Vocational High School	Competitions	English / Communication	Yes	5	3	4	3	5	5	Bachelor of Science in Business Administration major in Marketing Management
Female	Education / Teaching	Social activities / Volunteering	Middle income (₱43,828 - ₱76,667 per month)	Yes	No	Average/intermittent access	College Graduate	College Undergraduate	STEM	90 - 94	3-5 hours	Science High School	Leadership / Student Government	Science	Yes	5	4	4	4	5	5	Bachelor of Secondary Education major in Science
Male	Engineering	Gaming	Upper-middle income (₱76,667 - ₱131,484 per month)	Yes	No	Average/intermittent access	High School	High School	STEM	90 - 94	6-10 hours	Technical / Vocational High School	Leadership / Student Government	Science	Yes	3	3	5	5	5	5	Bachelor of Science in Civil Engineering
Male	Business / Finance	Writing / Reading	Middle income (₱43,828 - ₱76,667 per month)	No	No	Limited access	Not sure	Elementary	ABM	80 - 84	3-5 hours	Technical / Vocational High School	Arts / Music	Mathematics	Yes	4	3	5	3	5	3	Bachelor of Science in Business Administration major in Financial Management
Female	Engineering	Coding / Programming	Middle income (₱43,828 - ₱76,667 per month)	No	Yes	Strong and consistent access	Elementary	Elementary	STEM	90 - 94	3-5 hours	Technical / Vocational High School	Leadership / Student Government	Mathematics	No	5	4	5	5	5	5	Bachelor of Science in Mechanical Engineering
